,index,Time Series,GBP_USD,GBP_IR,GBP_GDP,GBP_trade,GBP_UE,fc_year,price_gold,h1n1
1974,2007-11-07,2007-11-07,0.4752,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,834.5,0
1975,2007-11-08,2007-11-08,0.4738,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,841.1,0
1976,2007-11-09,2007-11-09,0.4782,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,831.5,0
1977,2007-11-13,2007-11-13,0.4824,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,804.3,0
1978,2007-11-14,2007-11-14,0.4858,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,813.5,0
1979,2007-11-15,2007-11-15,0.4882,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,794.0,0
1980,2007-11-16,2007-11-16,0.4883,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,789.8,0
1981,2007-11-19,2007-11-19,0.4883,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,778.9,0
1982,2007-11-20,2007-11-20,0.4842,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,795.5,0
1983,2007-11-21,2007-11-21,0.4858,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,798.0,0
1984,2007-11-23,2007-11-23,0.4863,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,815.3,0
1985,2007-11-26,2007-11-26,0.4835,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,830.0,0
1986,2007-11-27,2007-11-27,0.4842,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,810.8,0
1987,2007-11-28,2007-11-28,0.4834,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,801.8,0
1988,2007-11-29,2007-11-29,0.4844,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,794.5,0
1989,2007-11-30,2007-11-30,0.4862,5.7892,0.00764960162739447,0.7153068340306841,0.05,1,783.5,0
1990,2007-12-03,2007-12-03,0.4841,5.5964,0.00764960162739447,0.732990115321252,0.05,1,784.3,0
1991,2007-12-04,2007-12-04,0.486,5.5964,0.00764960162739447,0.732990115321252,0.05,1,797.5,0
1992,2007-12-05,2007-12-05,0.4929,5.5964,0.00764960162739447,0.732990115321252,0.05,1,793.0,0
1993,2007-12-06,2007-12-06,0.4929,5.5964,0.00764960162739447,0.732990115321252,0.05,1,801.5,0
1994,2007-12-07,2007-12-07,0.4929,5.5964,0.00764960162739447,0.732990115321252,0.05,1,792.5,0
1995,2007-12-10,2007-12-10,0.4888,5.5964,0.00764960162739447,0.732990115321252,0.05,1,809.5,0
1996,2007-12-11,2007-12-11,0.4905,5.5964,0.00764960162739447,0.732990115321252,0.05,1,808.8,0
1997,2007-12-12,2007-12-12,0.4879,5.5964,0.00764960162739447,0.732990115321252,0.05,1,814.0,0
1998,2007-12-13,2007-12-13,0.4903,5.5964,0.00764960162739447,0.732990115321252,0.05,1,800.7,0
1999,2007-12-14,2007-12-14,0.4951,5.5964,0.00764960162739447,0.732990115321252,0.05,1,789.5,0
2000,2007-12-17,2007-12-17,0.4958,5.5964,0.00764960162739447,0.732990115321252,0.05,1,790.8,0
2001,2007-12-18,2007-12-18,0.4965,5.5964,0.00764960162739447,0.732990115321252,0.05,1,804.3,0
2002,2007-12-19,2007-12-19,0.5017,5.5964,0.00764960162739447,0.732990115321252,0.05,1,799.8,0
2003,2007-12-20,2007-12-20,0.5045,5.5964,0.00764960162739447,0.732990115321252,0.05,1,795.3,0
2004,2007-12-21,2007-12-21,0.5042,5.5964,0.00764960162739447,0.732990115321252,0.05,1,810.5,0
2005,2007-12-24,2007-12-24,0.5057,5.5964,0.00764960162739447,0.732990115321252,0.05,1,810.5,0
2006,2007-12-26,2007-12-26,0.5042,5.5964,0.00764960162739447,0.732990115321252,0.05,1,810.5,0
2007,2007-12-27,2007-12-27,0.5023,5.5964,0.00764960162739447,0.732990115321252,0.05,1,829.0,0
2008,2007-12-28,2007-12-28,0.5018,5.5964,0.00764960162739447,0.732990115321252,0.05,1,833.8,0
2009,2007-12-31,2007-12-31,0.504,5.5964,0.00764960162739447,0.732990115321252,0.05,1,833.8,0
2010,2008-01-02,2008-01-02,0.5044,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,846.8,0
2011,2008-01-03,2008-01-03,0.5068,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,858.9,0
2012,2008-01-04,2008-01-04,0.5061,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,855.0,0
2013,2008-01-07,2008-01-07,0.5075,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,859.3,0
2014,2008-01-08,2008-01-08,0.5068,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,873.5,0
2015,2008-01-09,2008-01-09,0.5111,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,877.0,0
2016,2008-01-10,2008-01-10,0.5111,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,884.3,0
2017,2008-01-11,2008-01-11,0.5104,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,891.0,0
2018,2008-01-14,2008-01-14,0.5106,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,902.0,0
2019,2008-01-15,2008-01-15,0.5084,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,913.0,0
2020,2008-01-16,2008-01-16,0.5092,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,889.8,0
2021,2008-01-17,2008-01-17,0.5065,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,888.3,0
2022,2008-01-18,2008-01-18,0.5121,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,882.0,0
2023,2008-01-22,2008-01-22,0.5108,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,875.0,0
2024,2008-01-23,2008-01-23,0.5124,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,888.3,0
2025,2008-01-24,2008-01-24,0.5068,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,909.3,0
2026,2008-01-25,2008-01-25,0.505,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,918.3,0
2027,2008-01-28,2008-01-28,0.5036,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,921.8,0
2028,2008-01-29,2008-01-29,0.5036,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,924.5,0
2029,2008-01-30,2008-01-30,0.503,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,919.0,0
2030,2008-01-31,2008-01-31,0.5026,5.5049,0.00510588185813721,0.6808253759192181,0.051,1,923.3,0
2031,2008-02-01,2008-02-01,0.5079,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,914.8,0
2032,2008-02-04,2008-02-04,0.5056,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,893.8,0
2033,2008-02-05,2008-02-05,0.5095,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,887.5,0
2034,2008-02-06,2008-02-06,0.5101,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,903.0,0
2035,2008-02-07,2008-02-07,0.5149,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,899.8,0
2036,2008-02-08,2008-02-08,0.5135,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,916.3,0
2037,2008-02-11,2008-02-11,0.5132,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,918.0,0
2038,2008-02-12,2008-02-12,0.5096,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,917.0,0
2039,2008-02-13,2008-02-13,0.5097,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,899.0,0
2040,2008-02-14,2008-02-14,0.5074,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,906.0,0
2041,2008-02-15,2008-02-15,0.5099,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,912.5,0
2042,2008-02-19,2008-02-19,0.5125,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,924.0,0
2043,2008-02-20,2008-02-20,0.5153,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,920.0,0
2044,2008-02-21,2008-02-21,0.5098,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,945.0,0
2045,2008-02-22,2008-02-22,0.5084,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,943.0,0
2046,2008-02-25,2008-02-25,0.5084,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,937.8,0
2047,2008-02-26,2008-02-26,0.5064,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,937.0,0
2048,2008-02-27,2008-02-27,0.5019,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,959.5,0
2049,2008-02-28,2008-02-28,0.503,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,959.8,0
2050,2008-02-29,2008-02-29,0.5034,5.3322,0.00510588185813721,0.7255028503818434,0.051,1,971.5,0
2051,2008-03-03,2008-03-03,0.5038,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,988.5,0
2052,2008-03-04,2008-03-04,0.5037,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,984.8,0
2053,2008-03-05,2008-03-05,0.5015,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,974.5,0
2054,2008-03-06,2008-03-06,0.4982,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,976.5,0
2055,2008-03-07,2008-03-07,0.4968,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,972.5,0
2056,2008-03-10,2008-03-10,0.4959,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,969.3,0
2057,2008-03-11,2008-03-11,0.499,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,970.0,0
2058,2008-03-12,2008-03-12,0.4948,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,975.5,0
2059,2008-03-13,2008-03-13,0.4923,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,995.0,0
2060,2008-03-14,2008-03-14,0.4928,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,1003.5,0
2061,2008-03-17,2008-03-17,0.4998,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,1011.3,0
2062,2008-03-18,2008-03-18,0.4947,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,1006.8,0
2063,2008-03-19,2008-03-19,0.5036,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,958.5,0
2064,2008-03-20,2008-03-20,0.5045,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,925.8,0
2065,2008-03-21,2008-03-21,0.5044,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,925.8,0
2066,2008-03-24,2008-03-24,0.5037,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,925.8,0
2067,2008-03-25,2008-03-25,0.5001,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,926.8,0
2068,2008-03-26,2008-03-26,0.4995,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,946.8,0
2069,2008-03-27,2008-03-27,0.4976,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,946.8,0
2070,2008-03-28,2008-03-28,0.5028,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,934.3,0
2071,2008-03-31,2008-03-31,0.5037,5.3078,0.00510588185813721,0.7314580775619259,0.052000000000000005,1,933.5,0
2072,2008-04-01,2008-04-01,0.5057,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,887.8,0
2073,2008-04-02,2008-04-02,0.5044,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,890.0,0
2074,2008-04-03,2008-04-03,0.501,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,896.5,0
2075,2008-04-04,2008-04-04,0.5013,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,905.5,0
2076,2008-04-07,2008-04-07,0.5037,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,926.5,0
2077,2008-04-08,2008-04-08,0.5079,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,915.0,0
2078,2008-04-09,2008-04-09,0.5069,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,917.0,0
2079,2008-04-10,2008-04-10,0.5065,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,928.0,0
2080,2008-04-11,2008-04-11,0.5074,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,927.8,0
2081,2008-04-14,2008-04-14,0.5046,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,926.5,0
2082,2008-04-15,2008-04-15,0.5095,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,929.8,0
2083,2008-04-16,2008-04-16,0.5062,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,945.0,0
2084,2008-04-17,2008-04-17,0.5023,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,946.0,0
2085,2008-04-18,2008-04-18,0.5009,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,908.8,0
2086,2008-04-21,2008-04-21,0.5047,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,918.5,0
2087,2008-04-22,2008-04-22,0.5002,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,918.0,0
2088,2008-04-23,2008-04-23,0.5054,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,898.5,0
2089,2008-04-24,2008-04-24,0.5072,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,895.5,0
2090,2008-04-25,2008-04-25,0.5042,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,891.5,0
2091,2008-04-28,2008-04-28,0.5023,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,890.5,0
2092,2008-04-29,2008-04-29,0.5064,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,880.0,0
2093,2008-04-30,2008-04-30,0.5039,5.08,0.0053665803271417106,0.7247019311502935,0.051,1,871.0,0
2094,2008-05-01,2008-05-01,0.5064,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,853.0,0
2095,2008-05-02,2008-05-02,0.5062,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,853.5,0
2096,2008-05-05,2008-05-05,0.5082,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,853.5,0
2097,2008-05-06,2008-05-06,0.5064,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,880.0,0
2098,2008-05-07,2008-05-07,0.5122,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,868.3,0
2099,2008-05-08,2008-05-08,0.5117,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,877.0,0
2100,2008-05-09,2008-05-09,0.5132,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,876.0,0
2101,2008-05-12,2008-05-12,0.5098,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,883.5,0
2102,2008-05-13,2008-05-13,0.5136,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,865.0,0
2103,2008-05-14,2008-05-14,0.5141,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,866.5,0
2104,2008-05-15,2008-05-15,0.5131,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,881.3,0
2105,2008-05-16,2008-05-16,0.5107,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,897.0,0
2106,2008-05-19,2008-05-19,0.5136,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,906.5,0
2107,2008-05-20,2008-05-20,0.5075,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,914.5,0
2108,2008-05-21,2008-05-21,0.5084,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,923.0,0
2109,2008-05-22,2008-05-22,0.5054,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,922.8,0
2110,2008-05-23,2008-05-23,0.5046,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,927.5,0
2111,2008-05-27,2008-05-27,0.5063,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,906.8,0
2112,2008-05-28,2008-05-28,0.5049,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,902.5,0
2113,2008-05-29,2008-05-29,0.5061,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,883.0,0
2114,2008-05-30,2008-05-30,0.5052,5.0314,0.0053665803271417106,0.7466685271750504,0.053,1,885.8,0
2115,2008-06-02,2008-06-02,0.5085,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,888.3,0
2116,2008-06-03,2008-06-03,0.5089,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,879.3,0
2117,2008-06-04,2008-06-04,0.5116,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,883.5,0
2118,2008-06-05,2008-06-05,0.5112,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,878.8,0
2119,2008-06-06,2008-06-06,0.5077,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,890.5,0
2120,2008-06-09,2008-06-09,0.5061,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,896.3,0
2121,2008-06-10,2008-06-10,0.5117,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,878.0,0
2122,2008-06-11,2008-06-11,0.509,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,876.3,0
2123,2008-06-12,2008-06-12,0.5137,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,862.3,0
2124,2008-06-13,2008-06-13,0.5129,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,866.0,0
2125,2008-06-16,2008-06-16,0.5092,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,888.3,0
2126,2008-06-17,2008-06-17,0.5117,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,881.5,0
2127,2008-06-18,2008-06-18,0.511,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,887.5,0
2128,2008-06-19,2008-06-19,0.5069,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,903.0,0
2129,2008-06-20,2008-06-20,0.5067,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,907.5,0
2130,2008-06-23,2008-06-23,0.51,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,881.0,0
2131,2008-06-24,2008-06-24,0.5074,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,889.5,0
2132,2008-06-25,2008-06-25,0.5083,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,882.8,0
2133,2008-06-26,2008-06-26,0.5032,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,909.5,0
2134,2008-06-27,2008-06-27,0.5016,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,919.5,0
2135,2008-06-30,2008-06-30,0.5024,5.0326,0.0053665803271417106,0.7196844793586137,0.054000000000000006,1,930.3,0
2136,2008-07-01,2008-07-01,0.5018,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,937.5,0
2137,2008-07-02,2008-07-02,0.5019,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,935.3,0
2138,2008-07-03,2008-07-03,0.5044,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,934.0,0
2139,2008-07-07,2008-07-07,0.5077,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,916.8,0
2140,2008-07-08,2008-07-08,0.508,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,921.0,0
2141,2008-07-09,2008-07-09,0.5047,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,927.3,0
2142,2008-07-10,2008-07-10,0.5056,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,939.5,0
2143,2008-07-11,2008-07-11,0.5026,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,962.8,0
2144,2008-07-14,2008-07-14,0.5019,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,968.0,0
2145,2008-07-15,2008-07-15,0.4991,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,986.0,0
2146,2008-07-16,2008-07-16,0.5001,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,977.5,0
2147,2008-07-17,2008-07-17,0.4991,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,965.5,0
2148,2008-07-18,2008-07-18,0.5004,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,959.8,0
2149,2008-07-21,2008-07-21,0.5005,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,960.5,0
2150,2008-07-22,2008-07-22,0.5015,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,961.5,0
2151,2008-07-23,2008-07-23,0.4995,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,926.5,0
2152,2008-07-24,2008-07-24,0.5042,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,928.0,0
2153,2008-07-25,2008-07-25,0.503,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,920.5,0
2154,2008-07-28,2008-07-28,0.5014,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,923.5,0
2155,2008-07-29,2008-07-29,0.5049,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,916.8,0
2156,2008-07-30,2008-07-30,0.5048,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,897.5,0
2157,2008-07-31,2008-07-31,0.5049,5.0099,-0.0055959860402103705,0.7307104173303591,0.057,1,918.0,0
2158,2008-08-01,2008-08-01,0.5065,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,912.5,0
2159,2008-08-04,2008-08-04,0.51,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,905.8,0
2160,2008-08-05,2008-08-05,0.512,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,882.0,0
2161,2008-08-06,2008-08-06,0.5134,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,879.5,0
2162,2008-08-07,2008-08-07,0.5144,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,871.5,0
2163,2008-08-08,2008-08-08,0.521,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,852.5,0
2164,2008-08-11,2008-08-11,0.5224,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,852.5,0
2165,2008-08-12,2008-08-12,0.5262,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,817.8,0
2166,2008-08-13,2008-08-13,0.5353,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,818.5,0
2167,2008-08-14,2008-08-14,0.5343,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,818.0,0
2168,2008-08-15,2008-08-15,0.5362,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,786.5,0
2169,2008-08-18,2008-08-18,0.5355,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,796.3,0
2170,2008-08-19,2008-08-19,0.536,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,788.8,0
2171,2008-08-20,2008-08-20,0.5375,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,815.8,0
2172,2008-08-21,2008-08-21,0.5331,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,833.5,0
2173,2008-08-22,2008-08-22,0.5393,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,824.0,0
2174,2008-08-25,2008-08-25,0.5379999999999999,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,824.0,0
2175,2008-08-26,2008-08-26,0.5439,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,827.0,0
2176,2008-08-27,2008-08-27,0.5459,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,827.0,0
2177,2008-08-28,2008-08-28,0.5475,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,838.3,0
2178,2008-08-29,2008-08-29,0.5498,4.997,-0.0055959860402103705,0.7150533593867432,0.058,1,833.0,0
2179,2008-09-02,2008-09-02,0.5601,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,798.5,0
2180,2008-09-03,2008-09-03,0.562,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,803.5,0
2181,2008-09-04,2008-09-04,0.5653,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,805.8,0
2182,2008-09-05,2008-09-05,0.5654,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,808.5,0
2183,2008-09-08,2008-09-08,0.57,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,808.0,0
2184,2008-09-09,2008-09-09,0.5659,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,781.8,0
2185,2008-09-10,2008-09-10,0.5699,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,775.8,0
2186,2008-09-11,2008-09-11,0.5715,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,740.8,0
2187,2008-09-12,2008-09-12,0.5588,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,750.3,0
2188,2008-09-15,2008-09-15,0.5594,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,775.0,0
2189,2008-09-16,2008-09-16,0.5617,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,779.5,0
2190,2008-09-17,2008-09-17,0.5588,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,813.0,0
2191,2008-09-18,2008-09-18,0.5499,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,863.0,0
2192,2008-09-19,2008-09-19,0.5465,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,869.0,0
2193,2008-09-22,2008-09-22,0.541,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,889.0,0
2194,2008-09-23,2008-09-23,0.5389,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,899.0,0
2195,2008-09-24,2008-09-24,0.5405,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,896.0,0
2196,2008-09-25,2008-09-25,0.5433,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,888.5,0
2197,2008-09-26,2008-09-26,0.5435,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,902.0,0
2198,2008-09-29,2008-09-29,0.5542,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,905.0,0
2199,2008-09-30,2008-09-30,0.5617,4.8925,-0.0055959860402103705,0.7418341078532973,0.059,1,884.5,0
2200,2008-10-01,2008-10-01,0.5617,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,880.0,0
2201,2008-10-02,2008-10-02,0.5664,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,852.0,0
2202,2008-10-03,2008-10-03,0.5637,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,828.0,0
2203,2008-10-06,2008-10-06,0.5754,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,875.5,0
2204,2008-10-07,2008-10-07,0.5684,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,876.8,0
2205,2008-10-08,2008-10-08,0.5777,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,903.5,0
2206,2008-10-09,2008-10-09,0.5806,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,883.5,0
2207,2008-10-10,2008-10-10,0.5870000000000001,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,900.5,0
2208,2008-10-14,2008-10-14,0.5720000000000001,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,832.5,0
2209,2008-10-15,2008-10-15,0.5737,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,847.0,0
2210,2008-10-16,2008-10-16,0.5799,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,802.5,0
2211,2008-10-17,2008-10-17,0.5778,4.4115,-0.0156246730035954,0.7448850383205605,0.061,1,784.5,0
